"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","record_id","session","project","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","rocket_colors","planet_colors","screen_resolution","minimum_resolution","trial","drifts","drift_ix","browser_interactions","missing"
"","","","","","two-step-trial","22","206723","0.0-20.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1049","1","1","[2,3]","1","3","1180","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","16","[0.3,0.409,0.61,0.364]","1","0","false"
"","","","","","two-step-trial","23","210913","0.0-21.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1120","1","1","[2,3]","1","3","1058","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","17","[0.3,0.418,0.639,0.392]","1","0","false"
"","","","","","two-step-trial","24","215120","0.0-22.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1067","1","1","[2,3]","1","3","1127","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","18","[0.308,0.463,0.63,0.375]","1","0","false"
"","","","","","two-step-trial","25","219586","0.0-23.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1066","1","1","[2,3]","1","3","1385","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","19","[0.345,0.475,0.617,0.402]","1","0","false"
"","","","","","two-step-trial","26","223568","0.0-24.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","980","0","0","[0,1]","1","1","991","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","20","[0.39,0.463,0.595,0.433]","1","0","false"
"","","","","","two-step-trial","27","228392","0.0-25.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","979","0","0","[0,1]","1","1","1833","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","21","[0.413,0.433,0.607,0.447]","1","0","false"
"","","","","","two-step-trial","28","234480","0.0-26.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","2621","1","1","[2,3]","1","3","1454","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","22","[0.397,0.431,0.605,0.426]","1","0","false"
"","","","","","two-step-trial","29","241789","0.0-27.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","3498","1","1","[2,3]","1","3","1799","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","23","[0.375,0.426,0.617,0.383]","1","0","false"
"","","","","","two-step-trial","30","246170","0.0-28.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1052","1","1","[2,3]","1","3","1317","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","24","[0.396,0.432,0.631,0.356]","1","0","false"
"","","","","","two-step-trial","31","250616","0.0-29.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1085","1","1","[2,3]","1","3","1351","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","25","[0.352,0.393,0.634,0.357]","1","0","false"
"","","","","","two-step-trial","32","254683","0.0-30.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1035","1","1","[2,3]","1","3","1022","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","26","[0.379,0.371,0.632,0.315]","1","0","false"
"","","","","","two-step-trial","33","259032","0.0-31.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1278","0","0","[0,1]","1","1","1058","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","27","[0.44,0.355,0.639,0.305]","1","0","false"
"","","","","","two-step-trial","34","263999","0.0-32.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1168","1","1","[2,3]","1","3","1784","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","28","[0.473,0.399,0.627,0.311]","1","0","false"
"","","","","","two-step-trial","35","273566","0.0-33.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1411","0","0","[0,1]","1","1","6144","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","29","[0.47,0.426,0.594,0.318]","1","0","false"
"","","","","","two-step-trial","36","288579","0.0-34.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","null","null","null","0","null","[0,1]","null","null","null","null","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","30","[0.455,0.475,0.559,0.323]","1","0","true"
"","","","","","two-step-trial","37","296048","0.0-34.1-0.1","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1397","0","0","[0,1]","1","1","4058","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","30","[0.455,0.475,0.559,0.323]","1","0","false"
"","","","","","two-step-trial","38","301477","0.0-35.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1927","1","1","[2,3]","1","3","1488","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","31","[0.435,0.51,0.608,0.321]","1","0","false"
"","","","","","two-step-trial","39","306339","0.0-36.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1672","0","0","[0,1]","1","1","1178","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","32","[0.415,0.507,0.579,0.317]","1","0","false"
"","","","","","two-step-trial","40","312168","0.0-37.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1134","1","1","[2,3]","1","3","2681","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","33","[0.459,0.542,0.595,0.302]","1","0","false"
"","","","","","two-step-trial","41","319701","0.0-38.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","3809","1","1","[2,3]","1","3","1711","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","34","[0.491,0.491,0.597,0.309]","1","0","false"
"","","","","","two-step-trial","42","325444","0.0-39.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","2120","0","0","[0,1]","1","1","1610","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","35","[0.474,0.513,0.589,0.338]","1","0","false"
"","","","","","two-step-trial","43","337116","0.0-40.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1136","0","0","[0,1]","1","1","8523","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","36","[0.457,0.538,0.559,0.332]","1","0","false"
"","","","","","two-step-trial","44","350825","0.0-41.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","6394","1","1","[2,3]","1","3","5301","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","37","[0.485,0.54,0.582,0.328]","1","0","false"
"","","","","","two-step-trial","45","355703","0.0-42.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1306","1","1","[2,3]","1","3","1558","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","38","[0.448,0.561,0.557,0.342]","1","0","false"
"","","","","","two-step-trial","46","360133","0.0-43.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1117","1","1","[2,3]","1","3","1300","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","39","[0.401,0.544,0.587,0.37]","1","0","false"
"","","","","","two-step-trial","47","364461","0.0-44.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1151","1","1","[2,3]","1","3","1161","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","40","[0.404,0.536,0.602,0.375]","1","0","false"
"","","","","","two-step-trial","48","369169","0.0-45.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1221","1","1","[2,3]","1","3","1474","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","41","[0.396,0.535,0.6,0.41]","1","0","false"
"","","","","","two-step-trial","49","373186","0.0-46.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1047","0","0","[0,1]","1","1","956","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","42","[0.406,0.554,0.6,0.432]","1","0","false"
"","","","","","two-step-trial","50","377479","0.0-47.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1067","1","1","[2,3]","1","3","1212","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","43","[0.381,0.564,0.612,0.443]","1","0","false"
"","","","","","two-step-trial","51","381442","0.0-48.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","961","1","1","[2,3]","1","3","988","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","44","[0.375,0.564,0.659,0.454]","1","0","false"
"","","","","","two-step-trial","52","385701","0.0-49.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1170","1","1","[2,3]","1","3","1075","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","45","[0.37,0.592,0.676,0.446]","1","0","false"
"","","","","","two-step-trial","53","389910","0.0-50.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1100","1","1","[2,3]","1","3","1094","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","46","[0.369,0.571,0.682,0.419]","1","0","false"
"","","","","","two-step-trial","54","393942","0.0-51.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1029","1","1","[2,3]","1","3","988","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","47","[0.392,0.532,0.65,0.4]","1","0","false"
"","","","","","two-step-trial","55","398322","0.0-52.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1082","1","1","[2,3]","1","3","1282","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","48","[0.412,0.529,0.637,0.409]","1","0","false"
"","","","","","two-step-trial","56","402755","0.0-53.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1273","0","0","[0,1]","1","1","1145","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","49","[0.41,0.533,0.637,0.402]","1","0","false"
"","","","","","two-step-trial","57","408424","0.0-54.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1153","1","1","[2,3]","1","3","2503","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","50","[0.394,0.554,0.63,0.39]","1","0","false"
"","","","","","two-step-trial","58","412681","0.0-55.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1066","1","1","[2,3]","1","3","1179","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","51","[0.351,0.543,0.599,0.412]","1","0","false"
"","","","","","two-step-trial","59","417492","0.0-56.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1828","1","1","[2,3]","1","3","972","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","52","[0.355,0.541,0.573,0.402]","1","0","false"
"","","","","","two-step-trial","60","421478","0.0-57.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","980","1","1","[2,3]","1","3","991","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","53","[0.35,0.565,0.6,0.385]","1","0","false"
"","","","","","two-step-trial","61","425443","0.0-58.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","961","0","0","[0,1]","1","1","991","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","54","[0.367,0.543,0.601,0.392]","1","0","false"
"","","","","","two-step-trial","62","429338","0.0-59.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","961","0","0","[0,1]","1","1","920","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","55","[0.341,0.54,0.588,0.372]","1","0","false"
"","","","","","two-step-trial","63","433530","0.0-60.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","980","0","0","[0,1]","1","1","1198","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","56","[0.388,0.584,0.641,0.394]","1","0","false"
"","","","","","two-step-trial","64","437496","0.0-61.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","993","1","1","[2,3]","1","3","956","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","57","[0.373,0.597,0.649,0.355]","1","0","false"
"","","","","","two-step-trial","65","441337","0.0-62.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","907","1","1","[2,3]","1","3","922","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","58","[0.383,0.601,0.627,0.333]","1","0","false"
"","","","","","two-step-trial","66","445185","0.0-63.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","945","1","1","[2,3]","1","3","888","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","59","[0.401,0.574,0.656,0.323]","1","0","false"
"","","","","","two-step-trial","67","449218","0.0-64.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","943","1","1","[2,3]","0","2","1074","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","60","[0.433,0.567,0.64,0.284]","1","0","false"
"","","","","","two-step-trial","68","453186","0.0-65.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","944","0","0","[0,1]","0","0","1008","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","61","[0.443,0.536,0.633,0.265]","1","0","false"
"","","","","","two-step-trial","69","456995","0.0-66.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","872","1","1","[2,3]","0","2","922","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","62","[0.42,0.521,0.591,0.279]","1","0","false"
"","","","","","two-step-trial","70","460943","0.0-67.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","925","0","0","[0,1]","0","0","1008","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","63","[0.392,0.519,0.612,0.319]","1","0","false"
"","","","","","two-step-trial","71","464955","0.0-68.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","995","1","1","[2,3]","0","2","1008","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","64","[0.354,0.493,0.612,0.332]","1","0","false"
"","","","","","two-step-trial","72","468978","0.0-69.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","948","1","1","[2,3]","0","2","1060","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","65","[0.379,0.495,0.568,0.327]","1","0","false"
"","","","","","two-step-trial","73","472907","0.0-70.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","890","1","1","[2,3]","0","2","1023","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","66","[0.383,0.497,0.601,0.305]","1","0","false"
"","","","","","two-step-trial","74","477064","0.0-71.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1013","1","1","[2,3]","0","2","1129","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","67","[0.425,0.523,0.539,0.345]","1","0","false"
"","","","","","two-step-trial","75","481008","0.0-72.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","943","1","1","[2,3]","1","3","989","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","68","[0.432,0.482,0.523,0.353]","1","0","false"
"","","","","","two-step-trial","76","485182","0.0-73.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1032","1","1","[2,3]","1","3","1127","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","69","[0.457,0.505,0.515,0.343]","1","0","false"
"","","","","","two-step-trial","77","489029","0.0-74.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","944","1","1","[2,3]","1","3","887","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","70","[0.451,0.526,0.491,0.303]","1","0","false"
"","","","","","two-step-trial","78","492714","0.0-75.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","804","1","1","[2,3]","1","3","871","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","71","[0.425,0.552,0.478,0.262]","1","0","false"
"","","","","","two-step-trial","79","496577","0.0-76.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","895","1","1","[2,3]","1","3","955","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","72","[0.434,0.518,0.459,0.266]","1","0","false"
"","","","","","two-step-trial","80","500287","0.0-77.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","842","1","1","[2,3]","1","3","853","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","73","[0.434,0.507,0.435,0.282]","1","0","false"
"","","","","","two-step-trial","81","504494","0.0-78.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","925","0","0","[0,1]","1","1","1266","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","74","[0.474,0.468,0.425,0.256]","1","0","false"
"","","","","","two-step-trial","82","508457","0.0-79.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","907","0","0","[0,1]","1","1","1041","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","75","[0.46,0.495,0.398,0.253]","1","0","false"
"","","","","","two-step-trial","83","514470","0.0-80.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1100","1","1","[2,3]","0","2","2905","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[980,1644]","1","76","[0.432,0.494,0.438,0.256]","1","0","false"
"","","","","","two-step-trial","84","519252","0.0-81.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1190","1","1","[2,3]","0","2","1577","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[819,1374]","1","77","[0.461,0.493,0.446,0.27]","1","0","false"
"","","","","","two-step-trial","85","523200","0.0-82.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","977","1","1","[2,3]","0","2","956","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[819,1374]","1","78","[0.514,0.513,0.473,0.268]","1","0","false"
"","","","","","two-step-trial","86","527201","0.0-83.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1149","1","1","[2,3]","1","3","835","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[819,1374]","1","79","[0.504,0.552,0.491,0.291]","1","0","false"
"","","","","","two-step-trial","87","531148","0.0-84.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","992","0","0","[0,1]","1","1","939","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[819,1374]","1","80","[0.513,0.538,0.46,0.295]","1","0","false"
"","","","","","two-step-trial","88","535888","0.0-85.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1046","1","1","[2,3]","1","3","1679","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[819,1374]","1","81","[0.523,0.491,0.47,0.326]","1","0","false"
"","","","","","two-step-trial","89","540132","0.0-86.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","978","1","1","[2,3]","1","3","1249","0","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[819,1374]","1","82","[0.525,0.548,0.454,0.36]","1","0","false"
"","","","","","two-step-trial","90","544405","0.0-87.0-0.0","","","","","test3","undefinedundefined","undefined","[0,1]","1","1","1148","0","0","[0,1]","1","1","1111","1","[""#955db9"",""#48a782""]","[""#7f5d5d"",""#5f6f81""]","[819,1374]","1","83","[0.538,0.579,0.452,0.325]","1","0","false"
